geoid,region_type,region_name,year,measure,value,measure_type
51041100206,tract,Census Tract 1002.06,2021,obgyn_fca,44.801822847453096,index
51059481202,tract,Census Tract 4812.02,2021,obgyn_fca,16.645612721781202,index
51710004800,tract,Census Tract 48,2021,obgyn_fca,17.2477885186313,index
51117930300,tract,Census Tract 9303,2021,obgyn_fca,NA,index
51143010300,tract,Census Tract 103,2021,obgyn_fca,0.74404761904761,index
51059421101,tract,Census Tract 4211.01,2021,obgyn_fca,17.999474997007,index
51087200201,tract,Census Tract 2002.01,2021,obgyn_fca,44.0138429405577,index
51085320100,tract,Census Tract 3201,2021,obgyn_fca,NA,index
51810040403,tract,Census Tract 404.03,2021,obgyn_fca,17.7271488718368,index
51760010401,tract,Census Tract 104.01,2021,obgyn_fca,44.238928350097694,index
51081880200,tract,Census Tract 8802,2021,obgyn_fca,2.8735632183908,index
51179010213,tract,Census Tract 102.13,2021,obgyn_fca,3.81650544135429,index
51740211800,tract,Census Tract 2118,2021,obgyn_fca,17.3791108574564,index
51770002300,tract,Census Tract 23,2021,obgyn_fca,27.2334674931696,index
51019030501,tract,Census Tract 305.01,2021,obgyn_fca,NA,index
51013100600,tract,Census Tract 1006,2021,obgyn_fca,18.310720623187603,index
51770002200,tract,Census Tract 22,2021,obgyn_fca,27.2334674931696,index
51760061000,tract,Census Tract 610,2021,obgyn_fca,42.9343367692692,index
51087200121,tract,Census Tract 2001.21,2021,obgyn_fca,44.4395523870076,index
51740212400,tract,Census Tract 2124,2021,obgyn_fca,18.3309598828066,index
51510201400,tract,Census Tract 2014,2021,obgyn_fca,19.778722982720097,index
51059482502,tract,Census Tract 4825.02,2021,obgyn_fca,15.8733593741547,index
51107611005,tract,Census Tract 6110.05,2021,obgyn_fca,8.666968905842081,index
51683910201,tract,Census Tract 9102.01,2021,obgyn_fca,4.53404313239164,index
51700032113,tract,Census Tract 321.13,2021,obgyn_fca,8.947361625760141,index
51167030200,tract,Census Tract 302,2021,obgyn_fca,0.6635700066357,index
51169030400,tract,Census Tract 304,2021,obgyn_fca,NA,index
51087200104,tract,Census Tract 2001.04,2021,obgyn_fca,50.9607113222341,index
51660000101,tract,Census Tract 1.01,2021,obgyn_fca,4.99520328161699,index
51810046015,tract,Census Tract 460.15,2021,obgyn_fca,17.5621980703018,index
51540000501,tract,Census Tract 5.01,2021,obgyn_fca,21.328994455149598,index
51680001100,tract,Census Tract 11,2021,obgyn_fca,3.16039644012945,index
51059471402,tract,Census Tract 4714.02,2021,obgyn_fca,17.662348028675602,index
51059421400,tract,Census Tract 4214,2021,obgyn_fca,19.9955170371372,index
51059422101,tract,Census Tract 4221.01,2021,obgyn_fca,18.2034011048588,index
51053840100,tract,Census Tract 8401,2021,obgyn_fca,NA,index
51760021000,tract,Census Tract 210,2021,obgyn_fca,48.0147432461593,index
51760030500,tract,Census Tract 305,2021,obgyn_fca,43.1146285879732,index
51059421701,tract,Census Tract 4217.01,2021,obgyn_fca,19.640748140572402,index
51059452302,tract,Census Tract 4523.02,2021,obgyn_fca,17.3869836358943,index
51810046013,tract,Census Tract 460.13,2021,obgyn_fca,19.2269141766136,index
51013101402,tract,Census Tract 1014.02,2021,obgyn_fca,18.0573087281592,index
51710004001,tract,Census Tract 40.01,2021,obgyn_fca,17.1821826115774,index
51840000100,tract,Census Tract 1,2021,obgyn_fca,7.25937841572315,index
51059421102,tract,Census Tract 4211.02,2021,obgyn_fca,17.8128741116376,index
51185020700,tract,Census Tract 207,2021,obgyn_fca,NA,index
51059431002,tract,Census Tract 4310.02,2021,obgyn_fca,16.2913667287133,index
51059420600,tract,Census Tract 4206,2021,obgyn_fca,20.349129108253198,index
51059450200,tract,Census Tract 4502,2021,obgyn_fca,17.5118418624024,index
51740211500,tract,Census Tract 2115,2021,obgyn_fca,17.876030743490897,index
51161030203,tract,Census Tract 302.03,2021,obgyn_fca,27.2334674931696,index
51740212000,tract,Census Tract 2120,2021,obgyn_fca,17.241147775991,index
